id,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol
593,0.389380531,0.226027397,0.49,0.116438356,0.120200334,0.281690141,0.243816254,0.633627019,0.480314961,0.143712575,0.2
594,0.469026549,0.253424658,0.58,0.178082192,0.136894825,0.112676056,0.130742049,0.758443465,0.433070866,0.149700599,0.092307692
595,0.292035398,0.410958904,0.17,0.116438356,0.140233723,0.267605634,0.113074205,0.567547724,0.519685039,0.119760479,0.169230769
596,0.380530973,0.325342466,0.41,0.479452055,0.123539232,0.408450704,0.363957597,0.714390602,0.417322835,0.143712575,0.138461538
597,0.690265487,0.191780822,0.51,0.075342466,0.078464107,0.070422535,0.06360424,0.685022026,0.236220472,0.161676647,0.138461538
598,0.646017699,0.315068493,0.58,0.068493151,0.098497496,0.056338028,0.042402827,0.582232012,0.275590551,0.179640719,0.246153846
599,0.345132743,0.318493151,0.18,0.082191781,0.110183639,0.056338028,0.084805654,0.486784141,0.362204724,0.089820359,0.215384615
600,0.716814159,0.321917808,0.45,0.095890411,0.116861436,0.14084507,0.056537102,0.72907489,0.204724409,0.221556886,0.138461538
601,0.318584071,0.544520548,0.27,0.082191781,0.12687813,0.084507042,0.060070671,0.450073421,0.409448819,0.083832335,0.246153846
602,0.761061947,0.232876712,0.52,0.089041096,0.098497496,0.154929577,0.102473498,0.773127753,0.283464567,0.137724551,0.092307692
603,0.274336283,0.489726027,0,0.116438356,0.115191987,0.070422535,0.028268551,0.545521292,0.440944882,0.113772455,0.138461538
604,0.761061947,0.232876712,0.52,0.089041096,0.098497496,0.154929577,0.102473498,0.773127753,0.283464567,0.137724551,0.092307692
605,0.327433628,0.315068493,0.13,0.136986301,0.140233723,0.183098592,0.201413428,0.611600587,0.338582677,0.173652695,0.107692308
606,0.327433628,0.328767123,0.13,0.116438356,0.121869783,0.070422535,0.06360424,0.611600587,0.448818898,0.155688623,0.123076923
607,0.424778761,0.198630137,0.48,0.253424658,0.100166945,0.126760563,0.049469965,0.530837004,0.472440945,0.275449102,0.584615385
608,0.371681416,0.246575342,0.41,0.164383562,0.133555927,0.352112676,0.16254417,0.5969163,0.448818898,0.119760479,0.323076923
609,0.486725664,0.363013699,0.37,0.287671233,0.16360601,0.14084507,0.208480565,0.919970631,0.456692913,0.185628743,0.307692308
610,0.150442478,0.164383562,0.19,0.157534247,0.105175292,0.197183099,0.116607774,0.406020558,0.645669291,0.113772455,0.661538462
611,0.371681416,0.082191781,0.54,0.109589041,0.118530885,0.338028169,0.180212014,0.604258443,0.511811024,0.125748503,0.123076923
612,0.761061947,0.178082192,0.55,0.123287671,0.115191987,0.056338028,0.035335689,0.773127753,0.188976378,0.125748503,0.153846154
613,0.256637168,0.356164384,0,0.102739726,0.10851419,0.23943662,0.081272085,0.472099853,0.456692913,0.161676647,0.246153846
614,0.318584071,0.184931507,0.38,0.04109589,0.076794658,0.126760563,0.081272085,0.450073421,0.409448819,0.245508982,0.215384615
615,0.407079646,0.434931507,0.18,0.089041096,0.227045075,0.126760563,0.342756184,0.501468429,0.102362205,0.616766467,0.276923077
616,0.442477876,0.328767123,0.5,0.095890411,0.111853088,0.38028169,0.229681979,0.707048458,0.598425197,0.143712575,0.2
617,0.442477876,0.328767123,0.5,0.095890411,0.111853088,0.38028169,0.229681979,0.707048458,0.598425197,0.143712575,0.2
618,0.610619469,0.130136986,0.51,0.089041096,0.111853088,0.183098592,0.077738516,0.5969163,0.228346457,0.359281437,0.215384615
619,0.601769912,0.232876712,0.5,0.123287671,0.183639399,0.042253521,0.038869258,0.773127753,0.307086614,0.221556886,0.276923077
620,0.592920354,0.171232877,0.41,0.095890411,0.12687813,0.070422535,0.035335689,0.640969163,0.275590551,0.281437126,0.138461538
621,0.327433628,0.287671233,0.24,0.171232877,0.106844741,0.211267606,0.374558304,0.552863436,0.417322835,0.167664671,0.153846154
622,0.318584071,0.301369863,0.23,0.171232877,0.110183639,0.183098592,0.346289753,0.552863436,0.42519685,0.173652695,0.153846154
623,0.477876106,0.315068493,0.22,0.068493151,0.113522538,0.112676056,0.091872792,0.538179148,0.307086614,0.131736527,0.169230769
624,0.292035398,0.267123288,0.25,0.136986301,0.10851419,0.281690141,0.137809187,0.538179148,0.590551181,0.377245509,0.569230769
625,0.194690265,0.390410959,0,0.321917808,0.186978297,0.281690141,0.183745583,0.707048458,0.566929134,0.233532934,0.276923077
626,0.194690265,0.390410959,0,0.321917808,0.186978297,0.281690141,0.183745583,0.707048458,0.566929134,0.233532934,0.276923077
627,0.371681416,0.328767123,0.29,0.089041096,0.143572621,0.056338028,0.03180212,0.640969163,0.488188976,0.095808383,0.107692308
628,0.371681416,0.328767123,0.29,0.089041096,0.143572621,0.056338028,0.03180212,0.640969163,0.488188976,0.095808383,0.107692308
629,0.362831858,0.287671233,0.26,0.109589041,0.141903172,0.084507042,0.088339223,0.552863436,0.417322835,0.161676647,0.138461538
630,0.265486726,0.386986301,0.23,0.095890411,0.165275459,0.267605634,0.275618375,0.464757709,0.37007874,0.167664671,0.138461538
631,0.362831858,0.287671233,0.26,0.109589041,0.141903172,0.084507042,0.088339223,0.552863436,0.417322835,0.161676647,0.138461538
632,0.513274336,0.109589041,0.54,0.123287671,0.155258765,0.056338028,0.045936396,0.640969163,0.401574803,0.179640719,0.169230769
633,0.265486726,0.198630137,0.14,0.143835616,0.125208681,0.281690141,0.130742049,0.464757709,0.456692913,0.143712575,0.323076923
634,0.486725664,0.558219178,0.22,0.171232877,0.155258765,0.14084507,0.282685512,0.802496329,0.543307087,0.185628743,0.446153846
635,0.292035398,0.157534247,0.21,0.068493151,0.101836394,0.633802817,0.339222615,0.464757709,0.417322835,0.149700599,0.169230769
636,0.362831858,0.493150685,0,0.034246575,0.088480801,0.323943662,0.09540636,0.39133627,0.417322835,0.131736527,0.2
637,0.442477876,0.520547945,0.28,0.102739726,0.123539232,0.408450704,0.498233216,0.574889868,0.393700787,0.119760479,0.153846154
638,0.433628319,0.523972603,0.27,0.095890411,0.120200334,0.422535211,0.491166078,0.567547724,0.393700787,0.119760479,0.153846154
639,0.274336283,0.544520548,0.12,0.089041096,0.21869783,0.084507042,0.060070671,0.464757709,0.480314961,0.191616766,0.276923077
640,0.380530973,0.116438356,0.35,0.068493151,0.091819699,0.338028169,0.180212014,0.508810573,0.346456693,0.616766467,0.292307692
641,0.469026549,0.287671233,0.45,0.095890411,0.098497496,0.211267606,0.120141343,0.662995595,0.511811024,0.173652695,0.153846154
642,0.433628319,0.321917808,0.44,0.095890411,0.098497496,0.281690141,0.219081272,0.670337739,0.566929134,0.179640719,0.169230769
643,0.469026549,0.287671233,0.45,0.095890411,0.098497496,0.211267606,0.120141343,0.662995595,0.511811024,0.173652695,0.153846154
644,0.433628319,0.321917808,0.44,0.095890411,0.098497496,0.281690141,0.219081272,0.670337739,0.566929134,0.179640719,0.169230769
645,0.469026549,0.287671233,0.45,0.095890411,0.098497496,0.211267606,0.120141343,0.662995595,0.511811024,0.173652695,0.153846154
646,0.283185841,0.356164384,0.1,0.349315068,0.171953255,0.056338028,0.017667845,0.611600587,0.496062992,0.215568862,0.261538462
647,0.238938053,0.376712329,0.05,0.184931507,0.158597663,0.070422535,0.049469965,0.52349486,0.519685039,0.179640719,0.261538462
648,0.327433628,0.496575342,0.01,0.089041096,0.096828047,0.056338028,0.028268551,0.486784141,0.456692913,0.149700599,0.4
649,0.362831858,0.246575342,0.3,0.130136986,0.09015025,0.126760563,0.077738516,0.464757709,0.464566929,0.203592814,0.430769231
650,0.185840708,0.205479452,0.27,0.52739726,0.093489149,0.323943662,0.501766784,0.347283407,0.330708661,0.143712575,0.446153846
651,0.539823009,0.212328767,0.39,0.089041096,0.156928214,0.098591549,0.091872792,0.626284875,0.118110236,0.101796407,0.184615385
652,0.460176991,0.520547945,0.25,0.109589041,0.153589316,0.478873239,0.526501767,0.802496329,0.527559055,0.203592814,0.430769231
653,1,0.164383562,0.65,0.452054795,0.140233723,0.295774648,0.229681979,0.552863436,0.188976378,0.305389222,1
654,0.424778761,0.143835616,0.59,0.130136986,0.111853088,0.112676056,0.084805654,0.552863436,0.299212598,0.125748503,0.553846154
655,0.353982301,0.239726027,0.47,0.102739726,0.103505843,0.084507042,0.081272085,0.574889868,0.267716535,0.077844311,0.169230769
656,0.451327434,0.294520548,0.17,0.136986301,0.125208681,0.267605634,0.166077739,0.758443465,0.31496063,0.167664671,0.153846154
657,0.539823009,0.212328767,0.39,0.089041096,0.156928214,0.098591549,0.091872792,0.626284875,0.118110236,0.101796407,0.184615385
658,0.654867257,0.260273973,0.59,0.034246575,0.101836394,0.309859155,0.127208481,0.582232012,0.141732283,0.209580838,0.323076923
659,0.230088496,0.273972603,0.07,0.034246575,0.103505843,0.056338028,0.049469965,0.530837004,0.456692913,0.28742515,0.184615385
660,0.221238938,0.493150685,0.02,0.239726027,0.140233723,0.056338028,0.024734982,0.508810573,0.527559055,0.143712575,0.4
661,0.230088496,0.273972603,0.07,0.034246575,0.103505843,0.056338028,0.049469965,0.530837004,0.456692913,0.28742515,0.184615385
662,0.256637168,0.205479452,0.31,0.047945205,0.113522538,0.197183099,0.127208481,0.567547724,0.448818898,0.185628743,0.092307692
663,0.230088496,0.308219178,0.06,0.047945205,0.106844741,0.112676056,0.074204947,0.52349486,0.488188976,0.221556886,0.184615385
664,0.486725664,0.109589041,0.46,0.061643836,0.063439065,0.056338028,0.024734982,0.538179148,0.236220472,0.275449102,0.276923077
665,0.663716814,0.191780822,0.52,0.075342466,0.133555927,0.197183099,0.169611307,0.72907489,0.228346457,0.19760479,0.276923077
666,0.424778761,0.321917808,0.14,0.075342466,0.120200334,0.338028169,0.148409894,0.589574156,0.31496063,0.137724551,0.2
667,0.327433628,0.253424658,0.36,0.061643836,0.350584307,0.070422535,0.035335689,0.582232012,0.346456693,0.161676647,0.169230769
668,0.592920354,0.150684932,0.45,0.075342466,0.116861436,0.070422535,0.03180212,0.640969163,0.157480315,0.19760479,0.123076923
669,0.477876106,0.417808219,0.43,0.095890411,0.078464107,0.197183099,0.088339223,0.479441997,0.322834646,0.143712575,0.4
670,0.592920354,0.150684932,0.45,0.075342466,0.116861436,0.070422535,0.03180212,0.640969163,0.157480315,0.19760479,0.123076923
671,0.203539823,0.191780822,0.24,0.109589041,0.118530885,0.408450704,0.137809187,0.42804699,0.409448819,0.149700599,0.246153846
672,0.318584071,0.417808219,0.21,0.054794521,0.103505843,0.056338028,0.024734982,0.494126285,0.362204724,0.113772455,0.169230769
673,0.460176991,0.767123288,0.34,0.075342466,0.111853088,0.436619718,0.512367491,0.582232012,0.322834646,0.119760479,0.169230769
674,0.318584071,0.417808219,0.21,0.054794521,0.103505843,0.056338028,0.024734982,0.494126285,0.362204724,0.113772455,0.169230769
675,0.548672566,0.191780822,0.41,0.089041096,0.120200334,0.084507042,0.038869258,0.611600587,0.267716535,0.203592814,0.138461538
676,0.415929204,0.198630137,0.39,0.089041096,0.086811352,0.154929577,0.088339223,0.611600587,0.409448819,0.191616766,0.276923077
677,0.548672566,0.191780822,0.41,0.089041096,0.120200334,0.084507042,0.038869258,0.611600587,0.267716535,0.203592814,0.138461538
678,0.353982301,0.465753425,0.11,0.095890411,0.120200334,0.154929577,0.088339223,0.574889868,0.519685039,0.089820359,0.230769231
679,0.327433628,0.452054795,0.1,0.116438356,0.115191987,0.61971831,0.286219081,0.604258443,0.582677165,0.119760479,0.246153846
680,0.548672566,0.095890411,0.45,0.164383562,0.080133556,0.267605634,0.151943463,0.52349486,0.307086614,0.125748503,0.184615385
681,0.769911504,0.212328767,0.58,0.068493151,0.096828047,0.197183099,0.120141343,0.758443465,0.251968504,0.095808383,0.092307692
682,0.300884956,0.226027397,0.23,0.089041096,0.136894825,0.211267606,0.081272085,0.450073421,0.37007874,0.095808383,0.276923077
683,0.345132743,0.232876712,0.31,0.092465753,0.110183639,0.436619718,0.183745583,0.582232012,0.464566929,0.125748503,0.215384615
684,0.309734513,0.452054795,0.23,0.116438356,0.078464107,0.056338028,0.03180212,0.508810573,0.496062992,0.137724551,0.446153846
685,0.460176991,0.589041096,0.32,0.095890411,0.110183639,0.478873239,0.51590106,0.582232012,0.401574803,0.089820359,0.153846154
686,0.309734513,0.452054795,0.23,0.116438356,0.078464107,0.056338028,0.03180212,0.508810573,0.496062992,0.137724551,0.446153846
687,0.221238938,0.363013699,0.18,0.061643836,0.096828047,0.169014085,0.120141343,0.508810573,0.551181102,0.161676647,0.107692308
688,0.398230088,0.356164384,0.23,0.150684932,0.138564274,0.169014085,0.113074205,0.714390602,0.42519685,0.155688623,0.2
689,0.274336283,0.369863014,0.04,0.047945205,0.045075125,0.042253521,0.010600707,0.450073421,0.519685039,0.083832335,0.153846154
690,0.309734513,0.178082192,0.48,0.061643836,0.242070117,0.056338028,0.038869258,0.552863436,0.440944882,0.431137725,0.153846154
691,0.247787611,0.729452055,0,0.229452055,0.141903172,0.056338028,0.028268551,0.479441997,0.700787402,0.125748503,0.353846154
692,0.407079646,0.547945205,0.24,0.116438356,0.125208681,0.154929577,0.307420495,0.714390602,0.582677165,0.125748503,0.215384615
693,0.353982301,0.253424658,0.51,0.075342466,0.684474124,0.211267606,0.197879859,0.574889868,0.228346457,0.502994012,0.092307692
694,0.389380531,0.246575342,0.32,0.130136986,0.120200334,0.281690141,0.409893993,0.611600587,0.456692913,0.173652695,0.153846154
695,0.389380531,0.239726027,0.31,0.123287671,0.120200334,0.323943662,0.4204947,0.611600587,0.448818898,0.167664671,0.153846154
696,0.044247788,0.239726027,0.02,0.02739726,0.03672788,0.23943662,0.134275618,0.149045521,0.913385827,0.173652695,0.676923077
697,0.212389381,0.363013699,0.02,0.082191781,0.09015025,0.098591549,0.067137809,0.52349486,0.57480315,0.203592814,0.169230769
698,0.212389381,0.363013699,0.02,0.082191781,0.09015025,0.098591549,0.067137809,0.52349486,0.57480315,0.203592814,0.169230769
699,0.424778761,0.339041096,0.28,0.157534247,0.125208681,0.23943662,0.233215548,0.736417034,0.448818898,0.119760479,0.2
700,0.637168142,0.178082192,0.55,0.082191781,0.098497496,0.056338028,0.045936396,0.626284875,0.291338583,0.173652695,0.369230769
701,0.530973451,0.616438356,0.43,0.136986301,0.106844741,0.352112676,0.28975265,0.611600587,0.267716535,0.143712575,0.261538462
702,0.212389381,0.363013699,0.02,0.082191781,0.09015025,0.098591549,0.067137809,0.52349486,0.57480315,0.203592814,0.169230769
703,0.212389381,0.356164384,0.02,0.082191781,0.091819699,0.112676056,0.060070671,0.508810573,0.57480315,0.203592814,0.153846154
704,0.256637168,0.178082192,0.48,0.116438356,0.101836394,0.295774648,0.275618375,0.52349486,0.456692913,0.221556886,0.184615385
705,0.398230088,0.441780822,0.04,0.047945205,0.110183639,0.042253521,0.028268551,0.582232012,0.433070866,0.125748503,0.2
706,0.336283186,0.626712329,0.15,0.349315068,0.101836394,0.14084507,0.169611307,0.655653451,0.496062992,0.095808383,0.230769231
707,0.212389381,0.452054795,0.08,0.075342466,0.135225376,0.126760563,0.045936396,0.406020558,0.519685039,0.083832335,0.246153846
708,0.247787611,0.253424658,0.19,0.143835616,0.10851419,0.211267606,0.109540636,0.479441997,0.496062992,0.107784431,0.323076923
709,0.283185841,0.29109589,0.12,0.109589041,0.093489149,0.14084507,0.102473498,0.435389134,0.472440945,0.167664671,0.492307692
710,0.451327434,0.130136986,0.47,0.047945205,0.083472454,0.169014085,0.09540636,0.604258443,0.417322835,0.19760479,0.246153846
711,0.530973451,0.619863014,0.43,0.130136986,0.113522538,0.281690141,0.275618375,0.618942731,0.251968504,0.143712575,0.261538462
712,0.380530973,0.304794521,0.34,0.143835616,0.135225376,0.211267606,0.374558304,0.714390602,0.503937008,0.167664671,0.169230769
713,0.362831858,0.390410959,0,0.157534247,0.120200334,0.169014085,0.09540636,0.670337739,0.488188976,0.071856287,0.153846154
714,0.300884956,0.212328767,0.36,0.095890411,0.105175292,0.126760563,0.148409894,0.552863436,0.472440945,0.077844311,0.153846154
715,0.469026549,0.424657534,0.28,0.116438356,0.110183639,0.281690141,0.250883392,0.582232012,0.42519685,0.107784431,0.215384615
716,0.230088496,0.253424658,0.18,0.123287671,0.095158598,0.169014085,0.098939929,0.486784141,0.433070866,0.089820359,0.123076923
717,0.300884956,0.212328767,0.36,0.095890411,0.105175292,0.126760563,0.148409894,0.552863436,0.472440945,0.077844311,0.153846154
718,0.265486726,0.232876712,0.11,0.116438356,0.111853088,0.154929577,0.151943463,0.494126285,0.37007874,0.143712575,0.246153846
719,0.336283186,0.301369863,0.04,0.075342466,0.116861436,0.126760563,0.056537102,0.552863436,0.377952756,0.065868263,0.184615385
720,0.221238938,0.369863014,0,0.205479452,0.123539232,0.225352113,0.137809187,0.552863436,0.566929134,0.125748503,0.169230769
721,0.336283186,0.301369863,0.04,0.075342466,0.116861436,0.126760563,0.056537102,0.552863436,0.377952756,0.065868263,0.184615385
722,0.380530973,0.246575342,0.24,0.133561644,0.136894825,0.478873239,0.35335689,0.5969163,0.283464567,0.119760479,0.123076923
723,0.265486726,0.205479452,0.08,0.123287671,0.120200334,0.197183099,0.148409894,0.494126285,0.37007874,0.155688623,0.246153846
724,0.221238938,0.130136986,0.3,0.089041096,0.068447412,0.492957746,0.427561837,0.472099853,0.157480315,0.77245509,0.169230769
725,0.256637168,0.681506849,0.1,0.150684932,0.123539232,0.056338028,0.021201413,0.420704846,0.62992126,0.161676647,0.430769231
726,0.389380531,0.369863014,0.17,0.143835616,0.10851419,0.056338028,0.024734982,0.552863436,0.433070866,0.131736527,0.307692308
727,0.309734513,0.410958904,0.09,0.130136986,0.120200334,0.23943662,0.151943463,0.685022026,0.543307087,0.233532934,0.415384615
728,0.159292035,0.308219178,0.02,0.061643836,0.091819699,0.042253521,0.017667845,0.508810573,0.566929134,0.209580838,0.169230769
729,0.159292035,0.308219178,0.02,0.061643836,0.091819699,0.042253521,0.017667845,0.508810573,0.566929134,0.209580838,0.169230769
730,0.159292035,0.510273973,0.03,0.157534247,0.098497496,0.366197183,0.183745583,0.361967695,0.68503937,0.095808383,0.661538462
731,0.433628319,0.294520548,0.66,0.095890411,0.626043406,0.154929577,0.109540636,0.5969163,0.338582677,0.203592814,0.184615385
